year,month,site,lat,lon,type,T1_ERROR,T2_ERROR,T3_ERROR,T4_ERROR
2007,12,AU-DaP,-14.0633,131.3181,GRA,0.751442727,2.802061508,0,0.08384297
2008,1,AU-DaP,-14.0633,131.3181,GRA,1.022431734,2.419350832,0,0.005006457
2008,2,AU-DaP,-14.0633,131.3181,GRA,1.203328528,1.595801703,0,0.117569773
2008,12,AU-DaP,-14.0633,131.3181,GRA,0.947962446,2.685021854,0,0.063221408
2008,3,AU-DaP,-14.0633,131.3181,GRA,1.156502839,1.798317433,0,0.088233854
2008,4,AU-DaP,-14.0633,131.3181,GRA,1.485557501,0.536194008,0,0.270742946
2008,5,AU-DaP,-14.0633,131.3181,GRA,1.776274629,0.27678645,0,0.391042009
2008,6,AU-DaP,-14.0633,131.3181,GRA,1.79634652,0.323205926,0,0.414778594
2008,7,AU-DaP,-14.0633,131.3181,GRA,1.965340497,0.667986364,0.589409072,0.482138129
2008,8,AU-DaP,-14.0633,131.3181,GRA,1.666518881,0.001387715,0,0.339905803
2008,9,AU-DaP,-14.0633,131.3181,GRA,0.969426053,2.584129409,0,0.04584039
2008,10,AU-DaP,-14.0633,131.3181,GRA,0.693776214,3.957618329,0,0.291079688
2008,11,AU-DaP,-14.0633,131.3181,GRA,0.75932812,3.617160376,0,0.2130835
2009,12,AU-DaP,-14.0633,131.3181,GRA,0.930912055,3.121859802,0,0.120882443
2009,2,AU-DaP,-14.0633,131.3181,GRA,1.254037486,1.624684152,0,0.113406085
2009,3,AU-DaP,-14.0633,131.3181,GRA,1.101832015,2.2238393,0,0.038632974
2009,4,AU-DaP,-14.0633,131.3181,GRA,1.136648885,2.074989359,0,0.061575497
2009,5,AU-DaP,-14.0633,131.3181,GRA,1.516177843,0.65833062,0,0.249081084
2009,6,AU-DaP,-14.0633,131.3181,GRA,1.867117718,0.338877934,0,0.417912163
2009,7,AU-DaP,-14.0633,131.3181,GRA,1.933346877,0.484437192,0,0.435314278
2009,8,AU-DaP,-14.0633,131.3181,GRA,1.538037256,0.571416262,0,0.246967181
2009,10,AU-DaP,-14.0633,131.3181,GRA,0.795046496,3.648470828,0,0.252424893
2010,1,AU-DaP,-14.0633,131.3181,GRA,0.856836353,2.14109186,0,0.012539145
2010,2,AU-DaP,-14.0633,131.3181,GRA,0.812668782,2.38921879,0,0.026421552
2010,3,AU-DaP,-14.0633,131.3181,GRA,0.850990172,2.173298821,0,0.007547341
2010,4,AU-DaP,-14.0633,131.3181,GRA,0.879333942,2.018964461,0,0.031312679
2010,5,AU-DaP,-14.0633,131.3181,GRA,1.035253584,1.251171842,0,0.166956484
2010,6,AU-DaP,-14.0633,131.3181,GRA,1.568319111,0.446423255,0,0.440371793
2010,7,AU-DaP,-14.0633,131.3181,GRA,1.207230481,0.557642332,0,0.267532974
2010,10,AU-DaP,-14.0633,131.3181,GRA,0.746033466,2.671540584,0,0.033808928
2010,11,AU-DaP,-14.0633,131.3181,GRA,0.753467826,2.629316247,0,0.026718548
2010,12,AU-DaP,-14.0633,131.3181,GRA,0.819538986,2.265412016,0,0.032135759
2011,12,AU-DaP,-14.0633,131.3181,GRA,0.773353405,2.744758595,0,0.046250156
2011,1,AU-DaP,-14.0633,131.3181,GRA,1.00355978,1.628736114,0,0.089988173
2011,2,AU-DaP,-14.0633,131.3181,GRA,0.979663098,1.696447217,0,0.118068004
2011,3,AU-DaP,-14.0633,131.3181,GRA,1.012559455,1.586005988,0,0.118980646
2011,4,AU-DaP,-14.0633,131.3181,GRA,1.126557885,1.06354751,0,0.209164029
2011,5,AU-DaP,-14.0633,131.3181,GRA,1.667570719,0.500713913,0,0.463621297
2011,6,AU-DaP,-14.0633,131.3181,GRA,1.936874065,0.923229862,0.547492116,0.592933016
2011,7,AU-DaP,-14.0633,131.3181,GRA,1.610118354,0.40865573,0,0.41836882
2011,8,AU-DaP,-14.0633,131.3181,GRA,1.492453125,0.114974036,0,0.373523861
2011,9,AU-DaP,-14.0633,131.3181,GRA,1.022447802,1.502235841,0,0.12442028
2011,10,AU-DaP,-14.0633,131.3181,GRA,0.668268524,3.345345516,0,0.15676803
2011,11,AU-DaP,-14.0633,131.3181,GRA,0.800738823,2.595281816,0,0.021046622
2012,1,AU-DaP,-14.0633,131.3181,GRA,0.915704809,2.40397331,0,0.002615287
2012,2,AU-DaP,-14.0633,131.3181,GRA,0.919673365,2.301162386,0,0.026514912
2012,3,AU-DaP,-14.0633,131.3181,GRA,1.065189169,1.626945964,0,0.105822663
2012,4,AU-DaP,-14.0633,131.3181,GRA,1.246095468,0.906593312,0,0.196493884
2012,5,AU-DaP,-14.0633,131.3181,GRA,1.561534781,0.073256683,0,0.366110607
2012,11,AU-DaP,-14.0633,131.3181,GRA,0.746187307,3.353682802,0,0.193596858
2012,12,AU-DaP,-14.0633,131.3181,GRA,0.747357233,3.196290274,0,0.127736734
2013,4,AU-DaP,-14.0633,131.3181,GRA,1.436696601,1.248439337,0,0.146069182
2013,5,AU-DaP,-14.0633,131.3181,GRA,1.425238386,1.2844592,0,0.177589271
2013,6,AU-DaP,-14.0633,131.3181,GRA,1.741974523,0.265743752,0,0.326374705
2013,7,AU-DaP,-14.0633,131.3181,GRA,1.849916518,0.066927211,0,0.36720833
2013,1,AU-DaP,-14.0633,131.3181,GRA,0.995672078,3.151408251,0,0.126100375
2013,2,AU-DaP,-14.0633,131.3181,GRA,1.106355517,2.542443973,0,0.038758914
2013,3,AU-DaP,-14.0633,131.3181,GRA,1.141731238,2.392692041,0,0.013763836
2008,2,AU-DaS,-14.1593,131.3881,SAV,1.20337096,2.142015845,0,0.309303076
2008,3,AU-DaS,-14.1593,131.3881,SAV,1.121239401,2.483715076,0,0.262539368
2008,4,AU-DaS,-14.1593,131.3881,SAV,1.36029743,1.547522036,0,0.392581484
2008,5,AU-DaS,-14.1593,131.3881,SAV,1.6234697,0.622425163,0,0.514812685
2008,6,AU-DaS,-14.1593,131.3881,SAV,1.69682153,0.399908676,0,0.541919017
2008,7,AU-DaS,-14.1593,131.3881,SAV,1.850212012,0.023044402,0,0.583497673
2008,1,AU-DaS,-14.1593,131.3881,SAV,1.0583899,2.857495707,0,0.199124832
2008,8,AU-DaS,-14.1593,131.3881,SAV,1.579657999,0.761587199,0,0.481650186
2008,9,AU-DaS,-14.1593,131.3881,SAV,0.972838923,3.266849551,0,0.136740005
2008,10,AU-DaS,-14.1593,131.3881,SAV,0.744942623,4.422457309,0,0.081683322
2008,11,AU-DaS,-14.1593,131.3881,SAV,0.867626648,3.789648695,0,0.079406796
2008,12,AU-DaS,-14.1593,131.3881,SAV,1.038311142,2.841176748,0,0.236143017
2009,1,AU-DaS,-14.1593,131.3881,SAV,1.198608347,2.078689593,0,0.32806543
2009,2,AU-DaS,-14.1593,131.3881,SAV,1.222544066,1.975096845,0,0.340890366
2009,3,AU-DaS,-14.1593,131.3881,SAV,0.990320558,3.042325844,0,0.199047311
2009,4,AU-DaS,-14.1593,131.3881,SAV,0.931968099,3.188849806,0,0.182743146
2009,5,AU-DaS,-14.1593,131.3881,SAV,1.340262439,1.469544356,0,0.41451769
2009,6,AU-DaS,-14.1593,131.3881,SAV,1.643080492,0.445394684,0,0.536311476
2009,7,AU-DaS,-14.1593,131.3881,SAV,1.725508205,0.20720285,0,0.566193564
2009,8,AU-DaS,-14.1593,131.3881,SAV,1.330715144,1.505567814,0,0.410217475
2009,9,AU-DaS,-14.1593,131.3881,SAV,0.829811372,3.666546091,0,0.06888372
2009,10,AU-DaS,-14.1593,131.3881,SAV,0.787008273,4.076794825,0,0.026327538
2009,11,AU-DaS,-14.1593,131.3881,SAV,0.707071009,4.257838191,0,0.023586715
2009,12,AU-DaS,-14.1593,131.3881,SAV,0.922155391,3.379906925,0,0.118447201
2010,10,AU-DaS,-14.1593,131.3881,SAV,0.823469633,3.060219725,0,0.1689295
2010,11,AU-DaS,-14.1593,131.3881,SAV,0.769524125,3.216302363,0,0.150119225
2010,12,AU-DaS,-14.1593,131.3881,SAV,0.92325079,2.430857983,0,0.269961739
2010,9,AU-DaS,-14.1593,131.3881,SAV,0.713540676,3.696837827,0,0.064199548
2010,8,AU-DaS,-14.1593,131.3881,SAV,1.123260799,1.523917686,0,0.388338093
2010,7,AU-DaS,-14.1593,131.3881,SAV,1.227722181,1.118922523,0,0.443311475
2010,6,AU-DaS,-14.1593,131.3881,SAV,1.542170012,0.060643773,0,0.574318937
2010,3,AU-DaS,-14.1593,131.3881,SAV,0.79019365,3.248462145,0,0.168245721
2010,4,AU-DaS,-14.1593,131.3881,SAV,0.873344575,2.78569639,0,0.235542567
2010,5,AU-DaS,-14.1593,131.3881,SAV,1.039966926,1.938559425,0,0.323437911
2010,2,AU-DaS,-14.1593,131.3881,SAV,0.847494392,2.809071117,0,0.240843815
2010,1,AU-DaS,-14.1593,131.3881,SAV,0.951168845,2.376315182,0,0.290310722
2011,4,AU-DaS,-14.1593,131.3881,SAV,1.048460134,1.943895039,0,0.335272939
2011,5,AU-DaS,-14.1593,131.3881,SAV,1.538463795,0.144459092,0,0.548686472
2011,12,AU-DaS,-14.1593,131.3881,SAV,0.771113955,3.299453939,0,0.13595749
2011,3,AU-DaS,-14.1593,131.3881,SAV,1.082175003,1.842683896,0,0.335571802
2011,7,AU-DaS,-14.1593,131.3881,SAV,1.517118334,0.206554326,0,0.554839271
2011,8,AU-DaS,-14.1593,131.3881,SAV,1.371267632,0.674865906,0,0.479628658
2011,9,AU-DaS,-14.1593,131.3881,SAV,0.971942173,2.373858069,0,0.266672328
2011,10,AU-DaS,-14.1593,131.3881,SAV,0.685369711,3.760664218,0,0.082230798
2011,11,AU-DaS,-14.1593,131.3881,SAV,0.820573465,3.041570847,0,0.178817195
2011,6,AU-DaS,-14.1593,131.3881,SAV,1.870851287,0.596082785,0,0.689076821
2011,1,AU-DaS,-14.1593,131.3881,SAV,1.026676646,2.041841098,0,0.32252485
2011,2,AU-DaS,-14.1593,131.3881,SAV,1.054298342,1.917909179,0,0.36003744
2012,2,AU-DaS,-14.1593,131.3881,SAV,0.829386668,3.025381323,0,0.181408181
2012,3,AU-DaS,-14.1593,131.3881,SAV,0.961675797,2.373320464,0,0.301511025
2012,5,AU-DaS,-14.1593,131.3881,SAV,1.428633957,0.507245921,0,0.500805023
2012,6,AU-DaS,-14.1593,131.3881,SAV,1.76703833,0.37554242,0,0.649257542
2012,1,AU-DaS,-14.1593,131.3881,SAV,0.826448753,3.040414942,0,0.179002553
2012,4,AU-DaS,-14.1593,131.3881,SAV,1.020001015,2.102360063,0,0.336815846
2012,8,AU-DaS,-14.1593,131.3881,SAV,1.453812937,0.440156931,0,0.521739319
2012,9,AU-DaS,-14.1593,131.3881,SAV,0.8883947,2.728369042,0,0.252507012
2012,12,AU-DaS,-14.1593,131.3881,SAV,0.801799086,3.313366472,0,0.158237969
2012,7,AU-DaS,-14.1593,131.3881,SAV,1.625492409,0.071334493,0,0.579365164
2012,11,AU-DaS,-14.1593,131.3881,SAV,0.781007692,3.431032484,0,0.110003215
2012,10,AU-DaS,-14.1593,131.3881,SAV,0.686281217,3.782268746,0,0.078043663
2013,1,AU-DaS,-14.1593,131.3881,SAV,0.860633969,3.409747179,0,0.11353216
2013,2,AU-DaS,-14.1593,131.3881,SAV,0.963796778,2.768744254,0,0.246698769
2013,11,AU-DaS,-14.1593,131.3881,SAV,0.840527661,3.35721396,0,0.125913162
2013,3,AU-DaS,-14.1593,131.3881,SAV,1.002238284,2.591760157,0,0.271781918
2013,4,AU-DaS,-14.1593,131.3881,SAV,1.04815604,2.465530323,0,0.254285929
2013,5,AU-DaS,-14.1593,131.3881,SAV,1.165334899,1.927201915,0,0.324881113
2013,12,AU-DaS,-14.1593,131.3881,SAV,0.890911455,3.250914599,0,0.167870396
2013,9,AU-DaS,-14.1593,131.3881,SAV,0.839027829,3.364554904,0,0.124623976
2013,6,AU-DaS,-14.1593,131.3881,SAV,1.450397238,0.807728336,0,0.475984518
2013,7,AU-DaS,-14.1593,131.3881,SAV,1.519567978,0.582329978,0,0.503842324
2013,10,AU-DaS,-14.1593,131.3881,SAV,0.698603797,4.068290249,0,0.015126983
2013,8,AU-DaS,-14.1593,131.3881,SAV,1.364310062,1.11253335,0,0.425656202
2014,1,AU-DaS,-14.1593,131.3881,SAV,1.017001679,2.780438465,0,0.219345848
2014,2,AU-DaS,-14.1593,131.3881,SAV,1.203706218,2.031611543,0,0.311550103
2014,3,AU-DaS,-14.1593,131.3881,SAV,0.926626735,3.191139603,0,0.154338205
2014,4,AU-DaS,-14.1593,131.3881,SAV,0.954510352,3.062941215,0,0.175380073
2014,5,AU-DaS,-14.1593,131.3881,SAV,1.173357396,2.106439326,0,0.314021167
2014,6,AU-DaS,-14.1593,131.3881,SAV,1.656315036,0.386201591,0,0.543616831
2014,7,AU-DaS,-14.1593,131.3881,SAV,1.693373793,0.278783481,0,0.542523542
2014,9,AU-DaS,-14.1593,131.3881,SAV,1.021852719,2.758800974,0,0.248134102
2014,11,AU-DaS,-14.1593,131.3881,SAV,0.736050417,4.097208587,0,0.021698029
2014,12,AU-DaS,-14.1593,131.3881,SAV,0.941013591,3.261334794,0,0.137619422
2014,10,AU-DaS,-14.1593,131.3881,SAV,0.706365594,4.242275158,0,0.019934929
2014,8,AU-DaS,-14.1593,131.3881,SAV,1.666594429,0.356050018,0,0.547365438
2008,7,AU-Dry,-15.2588,132.3706,SAV,2.065992127,0.392006445,0,0.642393928
2008,8,AU-Dry,-15.2588,132.3706,SAV,1.793023227,0.337801705,0,0.522735912
2008,9,AU-Dry,-15.2588,132.3706,SAV,1.066213217,3.137252992,0,0.157106653
2008,1,AU-Dry,-15.2588,132.3706,SAV,0.863365001,4.101549224,0,0.012791775
2008,2,AU-Dry,-15.2588,132.3706,SAV,1.285256987,2.172082325,0,0.293368076
2008,3,AU-Dry,-15.2588,132.3706,SAV,1.262182343,2.210382182,0,0.322927312
2008,4,AU-Dry,-15.2588,132.3706,SAV,1.463987848,1.446906003,0,0.417215052
2008,5,AU-Dry,-15.2588,132.3706,SAV,1.82032019,0.296423238,0,0.540221713
2008,6,AU-Dry,-15.2588,132.3706,SAV,1.919026087,0.021092821,0,0.572018991
2008,11,AU-Dry,-15.2588,132.3706,SAV,0.720126447,4.538089344,0,0.132942555
2008,10,AU-Dry,-15.2588,132.3706,SAV,0.762804645,4.598718521,0,0.123177912
2008,12,AU-Dry,-15.2588,132.3706,SAV,1.015573479,3.231149343,0,0.147615608
2009,12,AU-Dry,-15.2588,132.3706,SAV,1.016904019,4.847484965,0,0.187054928
2009,11,AU-Dry,-15.2588,132.3706,SAV,0.766998303,5.418175412,0,0.451035477
2009,10,AU-Dry,-15.2588,132.3706,SAV,1.015815015,4.851623028,0,0.14706397
2009,1,AU-Dry,-15.2588,132.3706,SAV,1.729775377,2.132096053,0,0.333015488
2009,8,AU-Dry,-15.2588,132.3706,SAV,1.870976518,1.644384213,0,0.360359009
2009,3,AU-Dry,-15.2588,132.3706,SAV,1.421581435,3.190567189,0,0.15443383
2009,4,AU-Dry,-15.2588,132.3706,SAV,1.370552699,3.366812698,0,0.124226891
2009,9,AU-Dry,-15.2588,132.3706,SAV,1.143188057,4.149024213,0,0.001437198
2009,7,AU-Dry,-15.2588,132.3706,SAV,2.34857382,0.140639773,0,0.560863542
2009,2,AU-Dry,-15.2588,132.3706,SAV,1.807104884,1.870670897,0,0.365895718
2009,6,AU-Dry,-15.2588,132.3706,SAV,2.279120586,0.350989666,0,0.533150709
2009,5,AU-Dry,-15.2588,132.3706,SAV,2.007344412,1.166032312,0,0.437748123
2010,10,AU-Dry,-15.2588,132.3706,SAV,0.779171279,4.211246088,0,0.000285912
2010,4,AU-Dry,-15.2588,132.3706,SAV,0.872668129,3.555315385,0,0.120482563
2010,11,AU-Dry,-15.2588,132.3706,SAV,0.710051582,4.323127622,0,0.075919011
2010,3,AU-Dry,-15.2588,132.3706,SAV,0.819965853,3.801123215,0,0.042138863
2010,5,AU-Dry,-15.2588,132.3706,SAV,1.231214342,2.043064462,0,0.332492195
2010,6,AU-Dry,-15.2588,132.3706,SAV,1.808257291,0.021427747,0,0.579701968
2010,7,AU-Dry,-15.2588,132.3706,SAV,1.437343043,1.211640018,0,0.426696336
2010,8,AU-Dry,-15.2588,132.3706,SAV,1.290842679,1.757850729,0,0.379759082
2010,9,AU-Dry,-15.2588,132.3706,SAV,0.783308388,4.189645483,0,0.004072766
2010,12,AU-Dry,-15.2588,132.3706,SAV,0.933164576,3.426169461,0,0.140459723
2010,2,AU-Dry,-15.2588,132.3706,SAV,0.824852286,3.974208107,0,0.012499748
2010,1,AU-Dry,-15.2588,132.3706,SAV,0.790878628,3.938112764,0,0.013519179
2011,1,AU-Dry,-15.2588,132.3706,SAV,1.024503863,2.092456231,0,0.338077883
2011,2,AU-Dry,-15.2588,132.3706,SAV,1.019506795,2.115182941,0,0.335179103
2011,3,AU-Dry,-15.2588,132.3706,SAV,1.067072097,1.955316878,0,0.321305546
2011,4,AU-Dry,-15.2588,132.3706,SAV,1.199370817,1.348327377,0,0.428921033
2011,5,AU-Dry,-15.2588,132.3706,SAV,1.728394428,0.315141394,0,0.61746838
2011,6,AU-Dry,-15.2588,132.3706,SAV,2.049137612,0.862047087,0.579855838,0.757530488
2011,7,AU-Dry,-15.2588,132.3706,SAV,1.782098086,0.432944938,0,0.637918797
2011,8,AU-Dry,-15.2588,132.3706,SAV,1.631987848,0.080783154,0,0.580762779
2011,9,AU-Dry,-15.2588,132.3706,SAV,1.143451048,1.575284269,0,0.381959906
2011,10,AU-Dry,-15.2588,132.3706,SAV,0.71810138,3.805639945,0,0.044436226
2011,11,AU-Dry,-15.2588,132.3706,SAV,0.761277601,3.554571918,0,0.089127715
2011,12,AU-Dry,-15.2588,132.3706,SAV,0.805139068,3.305416421,0,0.130556985
2012,4,AU-Dry,-15.2588,132.3706,SAV,1.394334904,1.099249773,0,0.427280652
2012,5,AU-Dry,-15.2588,132.3706,SAV,1.791986983,0.140094785,0,0.589662487
2012,6,AU-Dry,-15.2588,132.3706,SAV,2.091734562,0.774396583,0,0.713415675
2012,1,AU-Dry,-15.2588,132.3706,SAV,0.749080051,3.899997482,0,0.021632306
2012,2,AU-Dry,-15.2588,132.3706,SAV,0.777587627,3.954962251,0,0.016231897
2012,3,AU-Dry,-15.2588,132.3706,SAV,0.889508272,3.216302363,0,0.178311348
2012,7,AU-Dry,-15.2588,132.3706,SAV,1.979665019,0.564853616,0,0.674087306
2012,8,AU-Dry,-15.2588,132.3706,SAV,1.766060318,0.073702284,0,0.579714905
2012,11,AU-Dry,-15.2588,132.3706,SAV,0.734585161,4.189645483,0,0.004072766
2012,10,AU-Dry,-15.2588,132.3706,SAV,0.729938848,3.995414577,0,0.034873311
2012,12,AU-Dry,-15.2588,132.3706,SAV,0.744465849,4.135404686,0,0.014875684
2012,9,AU-Dry,-15.2588,132.3706,SAV,1.01693286,2.625796203,0,0.267032059
2013,7,AU-Dry,-15.2588,132.3706,SAV,2.08887937,0.301782678,0,0.554163999
2013,9,AU-Dry,-15.2588,132.3706,SAV,1.117730493,3.655048084,0,0.071110232
2013,10,AU-Dry,-15.2588,132.3706,SAV,0.747019498,5.067184989,0,0.303653128
2013,4,AU-Dry,-15.2588,132.3706,SAV,1.572938204,2.000918374,0,0.337706941
2013,5,AU-Dry,-15.2588,132.3706,SAV,1.797374941,1.206852107,0,0.427280652
2013,11,AU-Dry,-15.2588,132.3706,SAV,0.936104893,4.346362649,0,0.044846791
2013,3,AU-Dry,-15.2588,132.3706,SAV,1.298925857,2.972667167,0,0.189769419
2013,8,AU-Dry,-15.2588,132.3706,SAV,1.915467774,0.784680044,0,0.465953878
2013,6,AU-Dry,-15.2588,132.3706,SAV,2.101302034,0.20061346,0,0.541025746
2013,2,AU-Dry,-15.2588,132.3706,SAV,1.216017635,3.418872484,0,0.112021619
2013,1,AU-Dry,-15.2588,132.3706,SAV,0.925023327,4.388616567,0,0.055299787
2013,12,AU-Dry,-15.2588,132.3706,SAV,0.969484723,4.219102661,0,0.050290366
2014,11,AU-Dry,-15.2588,132.3706,SAV,0.754257352,4.62559917,0,0.090940595
2014,12,AU-Dry,-15.2588,132.3706,SAV,0.960913882,3.612372294,0,0.079119248
2014,9,AU-Dry,-15.2588,132.3706,SAV,1.135539537,2.706115159,0,0.255685994
2014,4,AU-Dry,-15.2588,132.3706,SAV,1.074398471,3.080572193,0,0.16582552
2014,5,AU-Dry,-15.2588,132.3706,SAV,1.512424579,1.257735408,0,0.426920657
2014,6,AU-Dry,-15.2588,132.3706,SAV,1.96315848,0.151021081,0,0.604320808
2014,7,AU-Dry,-15.2588,132.3706,SAV,2.005606205,0.206944768,0,0.610581078
2014,8,AU-Dry,-15.2588,132.3706,SAV,1.990111157,0.219607212,0,0.601976193
2014,10,AU-Dry,-15.2588,132.3706,SAV,0.762047102,4.334510518,0,0.078796739
2014,1,AU-Dry,-15.2588,132.3706,SAV,1.097470088,2.975008007,0,0.2088066
2014,2,AU-Dry,-15.2588,132.3706,SAV,1.251483268,2.295361149,0,0.300728136
2014,3,AU-Dry,-15.2588,132.3706,SAV,1.115996692,2.890909659,0,0.220808117
2011,8,AU-Gin,-31.3764,115.7138,WSA,1.863698946,0.960878199,0.568499601,0.540907832
2011,7,AU-Gin,-31.3764,115.7138,WSA,1.860296715,0.930844881,0.568966828,0.574896038
2011,5,AU-Gin,-31.3764,115.7138,WSA,1.763026846,0.930076471,0,0.412809847
2011,6,AU-Gin,-31.3764,115.7138,WSA,1.866193839,0.973439934,0,0.522064845
2011,4,AU-Gin,-31.3764,115.7138,WSA,1.392102833,0.406368362,0,0.211723425
2011,10,AU-Gin,-31.3764,115.7138,WSA,1.762015611,0.940373869,0,0.402281733
2011,11,AU-Gin,-31.3764,115.7138,WSA,1.590286705,0.739592891,0,0.307433125
2011,3,AU-Gin,-31.3764,115.7138,WSA,0.876672015,1.399570592,0,0.136560673
2011,9,AU-Gin,-31.3764,115.7138,WSA,1.882437615,0.974335793,0.570106264,0.53309073
2011,1,AU-Gin,-31.3764,115.7138,WSA,0.764502535,1.951409903,0,0.211696308
2011,2,AU-Gin,-31.3764,115.7138,WSA,0.642328124,2.689124098,0,0.345126043
2011,12,AU-Gin,-31.3764,115.7138,WSA,1.145866309,0.268183001,0,0.090017886
2012,1,AU-Gin,-31.3764,115.7138,WSA,0.607364563,1.797824307,0,0.185480536
2012,2,AU-Gin,-31.3764,115.7138,WSA,0.848215534,0.498260972,0,0.014726859
2012,3,AU-Gin,-31.3764,115.7138,WSA,0.990523346,0.037653224,0,0.13038018
2012,8,AU-Gin,-31.3764,115.7138,WSA,1.656661654,0.894761489,0.417265507,0.597285185
2012,4,AU-Gin,-31.3764,115.7138,WSA,1.440712006,0.886764758,0.542000029,0.384524095
2012,5,AU-Gin,-31.3764,115.7138,WSA,1.679455891,0.963622748,0.421786749,0.549320205
2012,7,AU-Gin,-31.3764,115.7138,WSA,1.663421324,0.887102782,0.518368278,0.60510877
2012,6,AU-Gin,-31.3764,115.7138,WSA,1.682779962,0.956193285,0.561042725,0.558123236
2012,9,AU-Gin,-31.3764,115.7138,WSA,1.676458169,0.967871055,0.464342508,0.536011156
2012,10,AU-Gin,-31.3764,115.7138,WSA,1.483182889,0.921433748,0.577801375,0.395811134
2012,11,AU-Gin,-31.3764,115.7138,WSA,1.445515896,0.897566525,0.546000549,0.370508864
2012,12,AU-Gin,-31.3764,115.7138,WSA,0.910807341,0.235475651,0,0.095842786
2013,12,AU-Gin,-31.3764,115.7138,WSA,0.706462306,0.692255556,0,0.001394286
2013,5,AU-Gin,-31.3764,115.7138,WSA,1.415468305,0.957749764,0,0.427928136
2013,4,AU-Gin,-31.3764,115.7138,WSA,0.839403407,0.104975974,0,0.119580947
2013,6,AU-Gin,-31.3764,115.7138,WSA,1.555357508,0.977025956,0.537854973,0.527724234
2013,9,AU-Gin,-31.3764,115.7138,WSA,1.449286027,0.971894294,0,0.45645057
2013,10,AU-Gin,-31.3764,115.7138,WSA,1.2842344,0.86524879,0,0.363249935
2013,11,AU-Gin,-31.3764,115.7138,WSA,0.840383894,0.107530967,0,0.103404936
2013,1,AU-Gin,-31.3764,115.7138,WSA,0.673334906,0.869778436,0,0.031199349
2013,2,AU-Gin,-31.3764,115.7138,WSA,0.590195861,1.378304877,0,0.115363608
2013,3,AU-Gin,-31.3764,115.7138,WSA,0.889472886,0.070885814,0,0.137028768
2013,7,AU-Gin,-31.3764,115.7138,WSA,1.578260493,0.945481526,0.511666831,0.564959041
2013,8,AU-Gin,-31.3764,115.7138,WSA,1.476508849,0.979682486,0,0.463076923
2014,6,AU-Gin,-31.3764,115.7138,WSA,1.755213515,0.970330421,0.531034752,0.535189976
2014,7,AU-Gin,-31.3764,115.7138,WSA,1.761402222,0.97810484,0.563441769,0.517329606
2014,8,AU-Gin,-31.3764,115.7138,WSA,1.648769148,0.959874438,0,0.432374795
2014,1,AU-Gin,-31.3764,115.7138,WSA,0.69903532,1.708360069,0,0.147803946
2014,2,AU-Gin,-31.3764,115.7138,WSA,0.648705007,2.099259792,0,0.2533872
2014,3,AU-Gin,-31.3764,115.7138,WSA,0.804511679,1.126069561,0,0.073695392
2014,4,AU-Gin,-31.3764,115.7138,WSA,1.265723383,0.462557186,0,0.225726115
2014,5,AU-Gin,-31.3764,115.7138,WSA,1.608119701,0.934099915,0,0.407454062
2014,9,AU-Gin,-31.3764,115.7138,WSA,1.634503875,0.944637727,0,0.424862984
2014,11,AU-Gin,-31.3764,115.7138,WSA,1.353543422,0.618370571,0,0.280857317
2014,12,AU-Gin,-31.3764,115.7138,WSA,1.108129448,0.067266692,0,0.137355832
2014,10,AU-Gin,-31.3764,115.7138,WSA,1.483044027,0.804745835,0,0.345042661
2001,3,AU-How,-12.4943,131.1523,WSA,0.931522021,1.973974837,0,0.19206676
2001,4,AU-How,-12.4943,131.1523,WSA,0.844848141,2.410305716,0,0.267776379
2001,5,AU-How,-12.4943,131.1523,WSA,1.110191865,1.1967834,0,0.10314708
2001,6,AU-How,-12.4943,131.1523,WSA,1.064626603,1.396207886,0,0.114157563
2001,7,AU-How,-12.4943,131.1523,WSA,1.165333074,0.957520791,0,0.045796774
2001,8,AU-How,-12.4943,131.1523,WSA,1.174327783,0.933077585,0,0.039185265
2001,9,AU-How,-12.4943,131.1523,WSA,0.786398452,2.721928382,0,0.351447735
2001,10,AU-How,-12.4943,131.1523,WSA,0.729489884,3.038102905,0,0.386974188
2001,12,AU-How,-12.4943,131.1523,WSA,0.746306141,3.075022564,0,0.40302376
2001,11,AU-How,-12.4943,131.1523,WSA,0.699716676,3.361614659,0,0.459911043
2002,9,AU-How,-12.4943,131.1523,WSA,0.921417398,1.942148307,0,0.226720662
2002,12,AU-How,-12.4943,131.1523,WSA,0.701394539,3.064095611,0,0.420052306
2002,6,AU-How,-12.4943,131.1523,WSA,1.285848502,0.408512565,0,0.065492932
2002,7,AU-How,-12.4943,131.1523,WSA,1.41368341,0.012120956,0,0.121667722
2002,8,AU-How,-12.4943,131.1523,WSA,1.195604517,0.721839434,0,0.004363367
2002,10,AU-How,-12.4943,131.1523,WSA,0.665484854,3.276158092,0,0.436672191
2002,11,AU-How,-12.4943,131.1523,WSA,0.717629134,3.104611089,0,0.436887649
2002,2,AU-How,-12.4943,131.1523,WSA,0.819827002,2.494502206,0,0.296646248
2002,4,AU-How,-12.4943,131.1523,WSA,0.75136935,2.777515302,0,0.362254368
2002,5,AU-How,-12.4943,131.1523,WSA,0.953345985,1.72938116,0,0.151270123
2002,3,AU-How,-12.4943,131.1523,WSA,0.70904035,3.019595812,0,0.410830481
2003,2,AU-How,-12.4943,131.1523,WSA,1.505972183,2.009938274,0,0.214195156
